umap_x,umap_y,label
-0.17404169,-1.245863,1
-0.17399056,-1.4298127,1
-0.17397386,-1.2424837,1
-0.17385447,-1.242727,1
-0.17380229,-1.1958791,1
-0.17377536,-1.14713,1
-0.17344953,-1.1477458,1
-0.17331485,-1.0148237,1
-0.17312327,-1.1402636,1
-0.17295142,-1.3754438,1
-0.1728553,-1.3731477,1
-0.172513,-1.1164224,1
-0.17236137,-1.0920099,1
-0.17235093,-1.1392603,1
-0.17204493,-1.3802751,1
-0.17202917,-1.367264,1
-0.17184944,-1.2395444,1
-0.17182082,-1.4398111,1
-0.17171974,-1.2623453,1
-0.1716175,-1.3845924,1
-0.17147279,-1.0890387,1
-0.17103967,-1.3587892,1
-0.17077896,-1.3950701,1
-0.17059694,-1.3933318,1
-0.170423,-1.4429536,1
-0.17041285,-1.434975,1
-0.1703651,-1.341649,1
-0.17023668,-1.3671094,1
-0.1701607,-1.0783023,1
-0.17012297,-1.0781629,1
-0.16996126,-1.4501044,1
-0.16993617,-1.3710796,1
-0.16992714,-1.3743825,1
-0.16988882,-1.237805,1
-0.16962048,-1.4398582,1
-0.16933763,-1.2038348,1
-0.1691947,-1.379392,1
-0.16820869,-1.3709296,1
-0.16815656,-1.2021013,1
-0.16804864,-1.0836469,1
-0.16802107,-1.2383689,1
-0.16796568,-1.0759792,1
-0.16788416,-1.2061205,1
-0.16777575,-1.4071022,1
-0.16767421,-1.1265265,1
-0.1676435,-1.4058439,1
-0.16733497,-1.0849057,1
-0.16724163,-1.3662608,1
-0.16723089,-1.3680837,1
-0.16720508,-1.3754786,1
-0.16700193,-1.108167,1
-0.16682771,-1.2148829,1
-0.16673425,-1.058406,1
-0.16670248,-1.3563852,1
-0.16668153,-1.1404667,1
-0.16650683,-1.3694055,1
-0.16646545,-1.0137217,1
-0.16643964,-1.1334789,1
-0.16636011,-1.0107158,1
-0.16629618,-1.1399629,1
-0.16626784,-1.3403943,1
-0.16613919,-1.0117416,1
-0.16611652,-1.0133026,1
-0.166086,-1.0113201,1
-0.16596715,-1.369045,1
-0.16584393,-1.3503593,1
-0.16568276,-1.1976771,1
-0.16555311,-1.2043886,1
-0.16546828,-1.0898894,1
-0.1654511,-1.1821767,1
-0.16543615,-1.3638812,1
-0.1653352,-1.5811026,1
-0.16532569,-1.3637738,1
-0.16522126,-1.3896927,1
-0.16516535,-1.3506722,1
-0.16508546,-1.0860783,1
-0.1650472,-1.1279408,1
-0.16499862,-1.3383869,1
-0.16494766,-1.1173104,1
-0.16483402,-1.4383967,1
-0.16480556,-1.5822028,1
-0.16469026,-1.4129572,1
-0.1646445,-1.3692983,1
-0.1646086,-1.3674451,1
-0.16448751,-1.3396015,1
-0.16434795,-1.3326735,1
-0.16431807,-1.0070912,1
-0.16424994,-1.2727876,1
-0.16403055,-1.336967,1
-0.1639296,-1.36539,1
-0.16388449,-1.3042629,1
-0.16374782,-1.3685312,1
-0.16371274,-1.3762559,1
-0.16366386,-1.0057272,1
-0.16359544,-1.3332447,1
-0.16317655,-1.4020361,1
-0.1630959,-1.3524916,1
-0.16305251,-1.2155069,1
-0.16296408,-1.3887366,1
-0.16275266,-1.4662067,1
-0.16271321,-1.3049951,1
-0.1626468,-1.1297317,1
-0.16263817,-1.3615111,1
-0.16245723,-1.4170644,1
-0.16233447,-1.4409636,1
-0.16227898,-1.0195259,1
-0.16213262,-1.0801126,1
-0.16209425,-1.3923019,1
-0.16208008,-1.0801575,1
-0.16206236,-1.0801252,1
-0.16193631,-1.3616356,1
-0.16182278,-1.0042174,1
-0.16181311,-1.2302582,1
-0.16153297,-1.3413918,1
-0.16151614,-1.2303046,1
-0.16141011,-1.2846193,1
-0.16138478,-1.2004387,1
-0.1613147,-1.0018423,1
-0.16105339,-1.4410658,1
-0.16072784,-1.4074476,1
-0.16071923,-1.4069724,1
-0.1607187,-1.2356871,1
-0.1606279,-1.400868,1
-0.16052735,-1.408393,1
-0.16047038,-1.279633,1
-0.16043773,-1.2160143,1
-0.16042262,-1.4239515,1
-0.16022956,-1.4071524,1
-0.16021073,-1.1228371,1
-0.16007003,-1.420875,1
-0.15990053,-1.1158576,1
-0.15989156,-1.0651602,1
-0.15943018,-1.0015577,1
-0.15916692,-1.4215281,1
-0.15905982,-1.4274079,1
-0.15904924,-1.3992515,1
-0.15901247,-1.0016783,1
-0.15888353,-1.2150344,1
-0.15871273,-1.2397845,1
-0.15870783,-1.2695485,1
-0.15864193,-1.4238927,1
-0.15858786,-1.4232272,1
-0.15849358,-1.078932,1
-0.1584699,-1.4100661,1
-0.15837455,-1.4247127,1
-0.15827572,-1.3052003,1
-0.15825234,-1.5838908,1
-0.15824549,-1.2341862,1
-0.15810499,-1.001296,1
-0.158079,-1.4405717,1
-0.15794776,-1.2178317,1
-0.15780742,-1.2757802,1
-0.1578073,-1.1305225,1
-0.15779106,-1.4248253,1
-0.15775765,-1.4146776,1
-0.15759376,-1.4403595,1
-0.1574359,-1.0869861,1
-0.15732288,-1.0959458,1
-0.15728858,-1.4375849,1
-0.15728734,-1.2173728,1
-0.15704168,-1.0384327,1
-0.15703455,-1.0861671,1
-0.1567328,-1.1924748,1
-0.15658036,-1.5838046,1
-0.15637124,-1.487784,1
-0.15636374,-1.1204141,1
-0.15632926,-1.0651524,1
-0.15621997,-1.2178187,1
-0.15617889,-1.066754,1
-0.15599315,-1.2034304,1
-0.15596937,-1.2024013,1
-0.15596765,-1.1683965,1
-0.15594527,-1.4385899,1
-0.15572517,-1.2136031,1
-0.15571631,-1.1668609,1
-0.1556812,-1.1074797,1
-0.15564252,-1.4304553,1
-0.15563425,-1.0647205,1
-0.15558542,-1.1596419,1
-0.15551618,-1.0851117,1
-0.15551534,-1.4293144,1
-0.15520586,-1.1617405,1
-0.15513767,-1.0622522,1
-0.15477186,-1.1558887,1
-0.15467978,-1.3414217,1
-0.1546555,-1.0580367,1
-0.15460314,-1.2953151,1
-0.15447733,-1.2657831,1
-0.15435134,-1.2156568,1
-0.15420887,-1.5805918,1
-0.15392548,-1.0801575,1
-0.15392117,-1.3409294,1
-0.15387549,-1.0806913,1
-0.15387236,-0.998446,1
-0.15385629,-1.4383593,1
-0.15385045,-1.4490616,1
-0.1538479,-1.3421469,1
-0.15360124,-1.0991874,1
-0.15354007,-1.0650499,1
-0.15340057,-1.156232,1
-0.1533462,-1.4522278,1
-0.1532812,-1.4395546,1
-0.15327711,-1.1037934,1
-0.15327387,-1.4524606,1
-0.15326396,-0.99710613,1
-0.15322782,-1.4270157,1
-0.15317811,-1.0807589,1
-0.15314387,-1.0059991,1
-0.15314092,-1.4864988,1
-0.15307508,-1.1559361,1
-0.1524788,-1.0491304,1
-0.15247053,-1.0781304,1
-0.15232459,-1.2756139,1
-0.15214203,-1.0918522,1
-0.1518423,-1.5823929,1
-0.151696,-1.0970874,1
-0.15163736,-1.4230552,1
-0.15128271,-1.583072,1
-0.15127428,-1.1560253,1
-0.15103287,-1.4185375,1
-0.15102886,-1.045647,1
-0.15087919,-1.2016664,1
-0.150877,-1.1692134,1
-0.15050724,-1.0379685,1
-0.1504563,-1.1967686,1
-0.15044047,-1.421931,1
-0.15026323,-1.16821,1
-0.15010507,-1.1494827,1
-0.14968655,-1.4525633,1
-0.14960985,-1.0365423,1
-0.14958695,-0.997262,1
-0.14940758,-1.1695019,1
-0.14940114,-1.5898535,1
-0.14934234,-1.1581919,1
-0.14928135,-1.584576,1
-0.14924422,-1.0342289,1
-0.14923862,-1.4624225,1
-0.14919794,-1.2355667,1
-0.14910017,-1.0301629,1
-0.14896946,-1.6083375,1
-0.14875892,-1.1673818,1
-0.14868288,-1.4642453,1
-0.14833957,-1.2292665,1
-0.14827976,-0.99425006,1
-0.14816646,-1.0743394,1
-0.14796892,-1.1477882,1
-0.14794229,-1.2778449,1
-0.14770542,-1.0845895,1
-0.14747423,-1.2297331,1
-0.14746372,-1.4590929,1
-0.14722987,-1.1330467,1
-0.14717703,-1.4695756,1
-0.14703587,-0.9958389,1
-0.14690089,-1.0996883,1
-0.1466422,-1.4313,1
-0.14663617,-1.3203975,1
-0.14658646,-1.5901163,1
-0.14658186,-1.2055259,1
-0.14609542,-1.0581994,1
-0.14592569,-1.2778608,1
-0.14576972,-1.1663641,1
-0.1456802,-1.1522225,1
-0.14533465,-1.429122,1
-0.14533365,-1.0630971,1
-0.14533205,-1.4568782,1
-0.14528784,-1.0633563,1
-0.14524356,-1.0617374,1
-0.14475507,-1.3867322,1
-0.1446181,-1.2151265,1
-0.14415021,-1.1359246,1
-0.14389688,-1.2078172,1
-0.14384615,-1.387004,1
-0.14378706,-1.1535492,1
-0.14371474,-1.4292336,1
-0.14360663,-1.0585338,1
-0.14311366,-1.0324632,1
-0.1430823,-1.5858878,1
-0.14302056,-1.3236055,1
-0.14279656,-1.588425,1
-0.14237024,-1.3227941,1
-0.1422276,-1.461664,1
-0.14213072,-1.0341464,1
-0.14193985,-1.0363802,1
-0.14187673,-1.034472,1
-0.14186405,-1.0477538,1
-0.141855,-1.4587736,1
-0.14181055,-1.4741915,1
-0.1417185,-1.2788618,1
-0.14165871,-1.4768053,1
-0.14149716,-0.9923242,1
-0.14141122,-1.3130478,1
-0.14135979,-1.0569614,1
-0.14132868,-0.9910807,1
-0.14130972,-1.1405901,1
-0.14107835,-1.0340596,1
-0.14096564,-1.0363034,1
-0.14095213,-1.4694542,1
-0.14082484,-1.0494244,1
-0.1407371,-1.0357383,1
-0.14071035,-1.1690304,1
-0.14047043,-1.0344942,1
-0.14031036,-1.0343944,1
-0.1399742,-1.3143673,1
-0.13991132,-1.1814578,1
-0.13974878,-1.0324833,1
-0.13968869,-1.0361377,1
-0.13907857,-0.9820479,1
-0.13905738,-1.4334027,1
-0.13904174,-1.0642428,1
-0.13868845,-1.4337008,1
-0.13865568,-1.4338664,1
-0.13809605,-1.0564811,1
-0.13805838,-1.1481464,1
-0.13776803,-1.1734726,1
-0.13715379,-1.4773927,1
-0.13674535,-1.0375143,1
-0.13660479,-0.9853274,1
-0.13649656,-1.2774286,1
-0.13623957,-1.3149806,1
-0.13607137,-1.1836233,1
-0.13598646,-1.1835355,1
-0.13595806,-1.1833935,1
-0.13583845,-0.9837959,1
-0.13579589,-1.314484,1
-0.13408127,-1.5809212,1
-0.13393699,-1.1015497,1
-0.13386637,-1.5618447,1
-0.13378632,-1.1020144,1
-0.13361959,-1.175529,1
-0.13347252,-1.3176576,1
-0.1332852,-1.0451341,1
-0.13323566,-1.1341791,1
-0.13305452,-1.2009704,1
-0.1325057,-1.5810709,1
-0.13236861,-1.1100702,1
-0.13217519,-1.5811474,1
-0.13203038,-1.5768557,1
-0.13097894,-1.5792935,1
-0.13091087,-1.2046014,1
-0.13073866,-1.0334828,1
-0.13069479,-1.5748245,1
-0.1306063,-1.4403905,1
-0.13058008,-1.4407048,1
-0.13054188,-1.579532,1
-0.13037397,-1.4744209,1
-0.13028347,-1.5802548,1
-0.1302775,-1.5793903,1
-0.13008593,-1.5776017,1
-0.12967548,-1.5788234,1
-0.12956513,-1.0247962,1
-0.12947026,-1.2030568,1
-0.12946944,-1.2242659,1
-0.12938182,-1.5788053,1
-0.12931694,-1.3060882,1
-0.12921734,-1.5787154,1
-0.1291345,-1.5788411,1
-0.12906903,-1.0907354,1
-0.12906112,-1.0527285,1
-0.1289277,-1.2019303,1
-0.12891978,-1.2949513,1
-0.12859088,-1.4756297,1
-0.128557,-1.480842,1
-0.12801282,-1.2909565,1
-0.12799229,-1.4762979,1
-0.12781593,-1.1208258,1
-0.1277655,-1.290541,1
-0.1277145,-1.0229232,1
-0.12736563,-1.5771664,1
-0.12730011,-1.5749034,1
-0.12684238,-1.3771623,1
-0.12645538,-1.1169419,1
-0.12642373,-1.5769731,1
-0.12603532,-1.0230995,1
-0.12585217,-1.0997016,1
-0.12579444,-1.5730772,1
-0.12556826,-1.1045057,1
-0.12552851,-1.1047131,1
-0.12547609,-1.0121146,1
-0.12524135,-1.1987224,1
-0.12511389,-1.3757075,1
-0.12501979,-1.0136296,1
-0.124931045,-1.0139753,1
-0.12473179,-1.5754244,1
-0.124696836,-1.5747138,1
-0.12441079,-1.1322181,1
-0.12427979,-1.2884287,1
-0.12415498,-1.446192,1
-0.124094225,-1.0049269,1
-0.123959914,-1.2699229,1
-0.12383516,-1.2849993,1
-0.12379123,-1.4820592,1
-0.12353778,-1.4818298,1
-0.123209104,-1.2861375,1
-0.122887164,-1.2808443,1
-0.12284619,-1.279458,1
-0.12266672,-1.4846679,1
-0.12203754,-1.0153707,1
-0.12181514,-1.2221142,1
-0.1217434,-1.0070508,1
-0.12160891,-1.0776045,1
-0.12143628,-1.1740587,1
-0.12141462,-1.2746829,1
-0.12132966,-1.2218215,1
-0.12123065,-1.0766559,1
-0.1211046,-1.0658003,1
-0.12101415,-1.2678725,1
-0.12095387,-1.448921,1
-0.12086974,-1.5746562,1
-0.120248295,-1.2685525,1
-0.12020372,-1.4852344,1
-0.12019038,-1.4850522,1
-0.12014084,-1.0040847,1
-0.11974859,-1.1732202,1
-0.119701296,-1.053614,1
-0.11943621,-1.573244,1
-0.11878619,-1.2641726,1
-0.11864072,-1.2649493,1
-0.11859597,-1.2994348,1
-0.11817095,-1.2641581,1
-0.11798775,-1.487169,1
-0.11792092,-1.3828076,1
-0.117902145,-1.3818206,1
-0.11770725,-1.1444565,1
-0.11763322,-1.5722826,1
-0.11735302,-1.0614359,1
-0.11717714,-1.0614989,1
-0.116971746,-1.0613663,1
-0.116799235,-1.1755071,1
-0.11667159,-1.0456849,1
-0.11605469,-1.1745921,1
-0.11603108,-1.4494448,1
-0.115164444,-0.9655036,1
-0.11512654,-1.453603,1
-0.11400279,-1.4917312,1
-0.11384097,-1.4921453,1
-0.113821656,-1.4920515,1
-0.11358391,-1.3693004,1
-0.11325222,-1.0506089,1
-0.11316951,-1.4920611,1
-0.11304848,-1.4925371,1
-0.112829566,-1.5010822,1
-0.11273812,-0.9668094,1
-0.11261921,-1.5683594,1
-0.11231551,-1.2219855,1
-0.11216337,-1.493806,1
-0.11211153,-1.3655387,1
-0.11210486,-1.4938195,1
-0.11209323,-1.4941362,1
-0.112087265,-1.4938381,1
-0.11207121,-1.4939408,1
-0.112028465,-1.4939883,1
-0.11200845,-1.4938704,1
-0.11194799,-1.300093,1
-0.11183901,-1.3676218,1
-0.111823894,-1.4948733,1
-0.111674406,-1.2892088,1
-0.11160374,-1.4954227,1
-0.111577705,-0.96420103,1
-0.11153673,-1.2894619,1
-0.111452594,-0.99283266,1
-0.11141812,-1.4943917,1
-0.11135223,-1.4958937,1
-0.111275956,-1.4958651,1
-0.111273885,-1.0405924,1
-0.11121154,-1.2606622,1
-0.11111714,-1.1918418,1
-0.11102073,-1.495886,1
-0.11090902,-1.4971197,1
-0.11090076,-1.0408576,1
-0.110855184,-1.016986,1
-0.11052893,-1.2204219,1
-0.11051748,-1.2899199,1
-0.11028569,-1.2867417,1
-0.11000815,-1.286496,1
-0.109837994,-1.1598784,1
-0.10931178,-0.96305573,1
-0.10923456,-1.2878125,1
-0.109184906,-1.1888281,1
-0.10908183,-1.1612276,1
-0.10863862,-1.1891795,1
-0.1081088,-1.2853187,1
-0.107918225,-0.9626031,1
-0.10779034,-0.96257716,1
-0.1076418,-1.1898013,1
-0.10757137,-1.2744175,1
-0.10755968,-1.3739073,1
-0.10748582,-0.989758,1
-0.10736432,-1.2906866,1
-0.10726047,-1.16468,1
-0.107125804,-1.5061862,1
-0.10711931,-1.1584615,1
-0.107107975,-1.5121511,1
-0.106844656,-0.9808704,1
-0.10677694,-1.3740051,1
-0.106608026,-0.9830495,1
-0.10659403,-0.9630212,1
-0.10633415,-1.019396,1
-0.10624966,-0.98213786,1
-0.8928812,1.7010942,0
-0.7013181,0.8689748,0
0.11423055,1.6266448,0
-0.7416311,0.6538013,0
0.43540826,1.6086279,0
0.17764582,1.2725902,0
-0.40827048,1.3366607,0
0.31765333,1.3562577,0
-0.48170093,1.8722482,0
0.084509104,1.6098474,0
-1.2336538,1.6565622,0
-0.41004857,1.4656953,0
-0.58664215,1.1483204,0
-1.2559114,1.273561,0
0.18549128,1.0036355,0
-0.4342053,0.8872351,0
-1.2724781,1.2232662,0
-0.76408505,0.61937135,0
-0.8117383,0.6155527,0
-0.29421988,1.2754419,0
-0.6395018,1.0756595,0
0.10026108,1.6215938,0
-1.2687546,1.6249691,0
-1.1698679,1.6616045,0
-0.74726063,0.8975781,0
-0.04103287,1.4505203,0
0.21123256,1.3129238,0
-0.65837747,0.9723483,0
-0.14321828,1.7284329,0
-0.60522616,1.1442006,0
-0.5732509,0.91288733,0
-1.1646152,1.2172843,0
-1.2521216,1.206464,0
-1.4304353,1.1717659,0
-0.19572939,1.661116,0
-0.7003653,0.7776412,0
-1.232407,1.5519807,0
-1.2781852,1.2987776,0
0.16042377,1.3896453,0
-0.2646008,1.2968245,0
0.08977279,1.0915058,0
-0.0748704,1.5759839,0
-0.5142116,1.8401643,0
-0.6918964,1.4464396,0
0.29904774,1.3029294,0
-1.1670734,1.2114894,0
-0.23843057,1.7060021,0
-0.056212287,1.4526515,0
-0.7570424,1.3990587,0
-0.27209577,1.2858918,0
0.022828743,1.0744314,0
-0.95051086,1.6887853,0
-0.9336372,1.0158715,0
-0.8541455,0.64026815,0
-0.57286507,0.8522454,0
-0.77226776,0.83138925,0
-1.2598426,1.3209043,0
-0.17866433,1.7304786,0
0.18750995,1.036022,0
0.1668745,1.3957846,0
-0.8357748,1.4362324,0
-0.7517084,0.64672405,0
0.46082836,1.6113588,0
0.0820258,1.0858197,0
-0.4311357,0.8871363,0
-0.71385944,0.8908742,0
-0.18732572,1.3177581,0
-0.13775356,1.6754231,0
-0.12042583,1.7391133,0
-0.40420625,1.3890169,0
-0.7801131,0.92784363,0
-1.1448432,1.5284683,0
-1.3059365,1.6013685,0
-0.83283275,1.4497377,0
-0.83300936,1.4706724,0
-0.04906726,1.5359321,0
-1.2071382,1.1823927,0
0.39839125,1.8697124,0
-0.7910036,0.70916796,0
0.2575173,0.97212225,0
-0.7041461,1.0709574,0
-0.23384495,1.5818472,0
-0.49562842,1.0734749,0
-1.2401713,1.3001893,0
0.27134815,1.0203481,0
-0.617427,0.9369552,0
-0.23958763,1.7064846,0
-0.50709665,1.0927777,0
-0.072241746,1.445933,0
-1.4850569,1.0731212,0
-0.8264514,1.4081244,0
-0.26051685,1.4211775,0
-0.17897552,1.3295494,0
-0.72209126,1.3946322,0
-1.0931025,1.4624448,0
-1.1158832,1.6641668,0
-0.6086509,1.0859089,0
-1.2049618,1.1976444,0
-0.6967781,1.0580474,0
-1.2949083,1.2239362,0
-0.4537067,1.6295954,0
-1.110425,1.4700298,0
-0.4290928,1.4435506,0
-0.83131576,1.4229056,0
-0.5350912,0.96471936,0
0.013154956,1.3205156,0
-0.40960518,1.4395845,0
-0.08587705,1.4699804,0
-0.9657554,1.6753865,0
-1.4240408,1.133204,0
-1.3125757,1.6219586,0
0.30253565,1.3298751,0
-0.9327225,1.6984079,0
-0.120900735,1.4431531,0
-1.2234716,1.2023062,0
-1.2647376,1.6207942,0
0.46391976,1.6149346,0
-0.010956599,1.4788728,0
-1.1953744,1.1921204,0
-0.20851018,1.2848351,0
-0.7927479,0.7113308,0
-0.2462614,1.2646782,0
-0.15628232,1.4070605,0
-0.72341675,1.4876726,0
-0.5065759,1.0553764,0
-0.7184065,1.5622865,0
-0.78320366,1.5935615,0
-0.017551498,1.3406277,0
-0.45015657,1.4930642,0
-0.17257799,1.3494883,0
-0.26472178,1.2755928,0
-1.0771039,1.4418,0
-0.623341,0.7393139,0
-1.1940793,1.7026781,0
0.1960196,1.0614177,0
-0.17773588,1.3428725,0
0.29226947,1.0757301,0
-0.5205514,0.9681267,0
-1.1667624,1.7148013,0
-0.23440571,1.5810623,0
0.18410777,1.2279878,0
-0.21354243,1.2762693,0
0.041777804,1.0550658,0
0.024107292,1.0728786,0
0.04967794,1.5778406,0
-0.41167083,1.4092693,0
-1.2821603,1.2198687,0
-1.2957135,1.5992495,0
-0.8322989,0.9309712,0
-0.5622183,1.040728,0
-0.06225564,1.4479754,0
0.18144403,1.2823102,0
-1.3913018,1.125515,0
-0.8200158,0.75499177,0
-0.8322338,1.5050697,0
-0.8756588,0.66538304,0
-0.7187296,0.6837188,0
-0.79883516,0.8111443,0
-0.14771098,1.4280969,0
-1.1653367,1.2168006,0
0.19372652,1.0390706,0
-0.6113321,0.71908295,0
-0.61943924,0.9797373,0
-0.25897598,1.4317074,0
-1.3393022,1.2190678,0
-0.11060739,1.3928599,0
-1.2701241,1.2536368,0
-0.4024823,1.4264657,0
-0.6971192,0.65625054,0
-0.72604394,0.6594821,0
-0.5771964,0.99786997,0
-1.4277112,1.0588434,0
-0.9716373,1.5522293,0
-0.14700563,1.410619,0
0.11428168,0.11075747,0
0.15547523,1.3095902,0
0.40304494,1.8857429,0
-0.065596424,2.0281057,0
-0.07695336,1.6871617,0
-0.27008188,1.2608087,0
-0.981277,1.5943583,0
-0.46877107,1.0566406,0
-0.018819185,1.4910268,0
-0.11580313,1.6531887,0
0.20084475,1.0679445,0
-0.11023669,1.7338376,0
-0.4364479,0.8883591,0
-0.62496454,0.7419342,0
-0.51301837,1.1811937,0
-0.57960635,0.9469461,0
-0.4487961,1.3993039,0
0.29021513,1.1542672,0
-0.24748705,0.4415193,0
0.044940524,1.0528799,0
0.31015086,1.2814296,0
0.04534506,1.0527356,0
-0.31318134,1.2951515,0
-0.84780437,0.92053205,0
-0.005590184,1.331281,0
0.25788134,1.3543406,0
-0.48180667,1.8334061,0
-0.39036363,1.4968765,0
-0.16523378,1.7116072,0
-0.13647744,1.7751739,0
-0.18473095,1.3232738,0
-0.160868,1.3904865,0
-0.9820195,1.5993243,0
-0.19428293,1.6791898,0
-0.76599634,0.9266851,0
-0.6419095,1.0412077,0
0.2696092,1.0186057,0
-0.4074266,1.3795313,0
-0.49920648,1.0370579,0
-1.1739154,1.206429,0
0.20699295,1.2663662,0
0.0738627,1.6513969,0
-0.24813688,0.4654291,0
0.040324025,1.1313738,0
-1.2561959,1.5652099,0
-0.18690063,1.3184108,0
0.18645173,1.0004867,0
-0.97618216,1.5733881,0
0.19808397,1.0899683,0
0.29555073,1.1523578,0
0.23238164,1.0056667,0
0.30161476,1.098156,0
-1.2986512,1.618798,0
-0.21066663,1.6427956,0
-0.41963232,1.3600646,0
0.051789764,1.5380886,0
-1.41973,1.0600001,0
-0.64529216,1.0888797,0
-0.15905687,1.3743126,0
-0.2384552,1.7044146,0
-0.018511474,1.3667221,0
0.013116934,1.4515302,0
-0.70860624,0.6700947,0
0.2568877,0.9822698,0
-1.1789067,1.2029688,0
-0.47375786,1.7180661,0
-1.3097594,1.2731525,0
0.3287398,1.1219428,0
-0.69028926,1.0246402,0
-0.5738082,0.9159184,0
-0.45791283,1.6469988,0
-0.8375787,1.4782633,0
-0.8173842,1.5427172,0
-1.3091233,1.2407477,0
-0.50052166,1.8376963,0
-0.65430266,0.92526305,0
-0.71097904,1.0361011,0
-1.4600967,1.1631237,0
-1.1900386,1.2224921,0
-0.69554627,1.0623816,0
-0.6334048,1.1520935,0
-0.39665383,1.4546411,0
-0.98747927,1.6245439,0
-0.03748592,1.3585362,0
-0.6963352,1.4278636,0
-0.46706507,1.7311782,0
-0.43664485,1.3567328,0
-0.5201227,1.8181795,0
-0.38708857,1.363874,0
-0.43675753,1.3594139,0
-0.2455651,1.5328187,0
0.4699126,1.6207229,0
-0.96580607,0.9824374,0
0.2839622,1.1906704,0
-0.080049716,1.4555308,0
0.19801052,1.1457055,0
-0.063068725,1.5540965,0
-0.3935977,1.4967781,0
0.13887829,1.2258319,0
0.15331559,1.3137244,0
-1.2849873,1.2926564,0
-0.7239728,0.6431069,0
-0.8555137,0.64069986,0
-1.1362278,1.5184556,0
-0.7110978,1.0363493,0
-0.44056267,1.4044727,0
0.42152536,1.681827,0
-0.14687274,1.6639272,0
-1.1433911,1.663777,0
-1.2540652,1.3167409,0
-1.1884123,1.7061708,0
0.4217975,1.6829265,0
-0.74992436,0.8601445,0
-0.51127356,1.0396514,0
0.121449724,1.3214964,0
-1.2608361,1.2692778,0
-0.82181144,1.4923635,0
-0.83109313,0.9507135,0
-0.4645897,0.9183463,0
-0.6873,1.0205168,0
-0.5892956,0.99731106,0
-0.1377668,1.7764133,0
-0.4702513,1.8682089,0
0.1552961,1.3406636,0
-0.4123439,1.401628,0
-1.404484,1.057945,0
-0.0096233785,1.3340743,0
0.2887648,1.069171,0
-0.6771707,1.4652222,0
-0.7926284,1.5813761,0
-0.47026303,1.8417982,0
-0.04194632,1.4607722,0
-0.42992613,0.88275325,0
-0.67633164,1.0578762,0
0.3871717,1.6218773,0
0.15721157,1.3526082,0
-0.14355704,1.668323,0
-0.2710216,1.2869886,0
-0.06536074,2.0276186,0
-0.43709314,1.7457032,0
-0.41759264,0.8506053,0
0.3151209,1.1248419,0
-0.30608344,1.2867312,0
-1.1099029,1.4841757,0
-1.1307671,1.6672745,0
0.28892598,1.1744949,0
-0.6685135,0.73374337,0
-1.1738429,1.5932502,0
-0.24190326,1.5506119,0
-1.5710185,1.143403,0
-1.1507148,1.5387028,0
-1.2696466,1.1582437,0
0.05898828,1.5304369,0
-0.75981855,0.62208015,0
-0.8328478,1.4467807,0
0.27226764,0.9512853,0
-1.5280807,1.1388096,0
0.28132445,1.066372,0
-0.4737211,1.8744732,0
-1.4799954,1.3201182,0
-0.71022093,0.67637247,0
-0.6468386,1.0824922,0
0.21174926,1.3137116,0
-0.20820807,1.3593915,0
-0.5625324,0.9352435,0
0.41174328,1.6156273,0
-0.60304177,1.1776127,0
-0.22434634,1.2642502,0
-0.07613508,1.5820783,0
-0.6007736,1.1519666,0
0.12053226,1.1197121,0
0.120582916,1.3222287,0
0.0502505,1.502206,0
0.1893339,1.2846065,0
0.19418478,1.29947,0
-0.71246016,0.6722861,0
-1.2840407,1.629989,0
-0.11720808,1.4427208,0
-0.45070842,0.82893556,0
-0.65504456,0.7277786,0
-0.84838194,0.72509193,0
-0.6981257,1.0768331,0
-0.4660625,0.78438836,0
-0.09369808,1.7010806,0
-1.2864261,1.099349,0
-0.7229983,0.86063606,0
0.15548976,1.2913272,0
-0.94202745,1.6937438,0
-0.71077186,0.6776985,0
0.10076409,1.5677488,0
-0.60005224,1.1475155,0
-0.39693546,1.4707259,0
-0.7955987,0.7546883,0
-0.17891005,1.3433567,0
-0.26828656,1.2725626,0
-0.528981,1.8363041,0
0.05592758,1.0618346,0
-0.94199234,1.6936839,0
-0.7717766,1.3909899,0
-1.3926847,1.1608461,0
-0.7897507,1.3829129,0
-1.035949,1.4867177,0
-0.39950413,1.5060333,0
-0.102173604,1.6856011,0
-0.47993505,0.7958667,0
-1.1181382,1.6728702,0
0.12014201,1.6356478,0
-0.08125955,1.6562339,0
-0.11456549,1.6677364,0
-0.61162657,1.1902505,0
0.2663753,1.3724385,0
-1.1631038,1.2187134,0
-0.40277094,1.4252981,0
-0.502201,1.1690849,0
0.47231477,1.6205486,0
-1.293341,1.2189809,0
0.16794817,1.2695894,0
-0.6703437,1.4887918,0
-0.774875,0.8303129,0
-0.45393243,1.8033832,0
0.26915026,0.99910986,0
-0.40459105,1.8342018,0
-0.2488097,1.5130088,0
0.27365363,1.0398365,0
-0.48625913,1.0472773,0
-0.71564305,0.8667926,0
-0.67592627,1.1848727,0
0.16547042,1.3578511,0
-1.1058995,1.4679923,0
-0.7502878,0.7622189,0
0.39918956,1.8799218,0
-0.23836452,1.5676258,0
-0.4122015,1.3429487,0
-0.8330459,0.6649445,0
0.19122468,1.0336524,0
-0.8005117,0.801961,0
-0.45731407,1.6969987,0
-0.9945317,1.6328051,0
-0.4443977,0.84853977,0
0.06534679,1.6414369,0
